step,initial_population,mean_ini_sugar,mean_ini_vision,mean_ini_metabolism,rate_survive,avg_sugar,dev_sugar,rate_increasable
29,1971,15.43581938,5.429731101,2.449010654,0.574835109,42.55957635,28.22256992,0.644307149
29,2244,15.48351159,5.353386809,2.508912656,0.53342246,41.89473684,28.22225362,0.634085213
29,1361,15.45260838,5.570903747,2.572373255,0.61719324,43.63452381,28.22210561,0.635714286
29,2107,15.17085904,5.566207879,2.495965828,0.563360228,42.03454086,28.22207142,0.631844987
29,1680,15.50833333,5.419642857,2.532738095,0.594642857,43.54554555,28.22181105,0.651651652
29,1999,15.57628814,5.427713857,2.462731366,0.587793897,42.70297872,28.2215218,0.636595745
29,1523,15.28759028,5.428759028,2.520026264,0.618516087,42.72823779,28.22078637,0.642250531
29,1647,15.68063145,5.56284153,2.498482089,0.60291439,43.43101712,28.22075143,0.644511581
29,1570,15.15923567,5.597452229,2.459872611,0.639490446,43.06573705,28.22063869,0.646414343
29,1291,15.45081332,5.469403563,2.511231603,0.626646011,45.88257108,28.22004774,0.687268232
29,1005,15.31542289,5.422885572,2.506467662,0.672636816,46.66863905,28.21997651,0.681952663
29,1421,15.0851513,5.673469388,2.524278677,0.613652357,45.47477064,28.21964541,0.686926606
29,1428,15.4929972,5.483893557,2.513305322,0.629551821,43.71301446,28.21958831,0.631813126
29,1971,15.60832065,5.474378488,2.440385591,0.578893962,43.62138475,28.21950983,0.666958808
29,1947,15.48228043,5.432973806,2.51104263,0.574730354,41.48257373,28.21929538,0.613047364
29,1838,15.2491839,5.602829162,2.466267682,0.603373232,42.18214608,28.21908881,0.624887286
29,1604,15.52992519,5.391521197,2.523690773,0.604114713,42.86893705,28.2190069,0.631578947
29,1994,15.70260782,5.517552658,2.485957874,0.573721163,42.08479021,28.21869312,0.645104895
29,1763,14.98638684,5.520703347,2.524673851,0.595575723,41.40190476,28.21864781,0.619047619
29,2181,15.87712059,5.385144429,2.507565337,0.55387437,40.81125828,28.21791998,0.619205298
29,1426,15.51402525,5.525245442,2.480364656,0.63884993,44,28.21748347,0.636663008
29,1846,15.49945829,5.516251354,2.516251354,0.577464789,42.64821764,28.21725044,0.631332083
29,1577,15.43690552,5.533925174,2.439441978,0.631578947,43.66967871,28.21714658,0.647590361
29,2238,15.23681859,5.587578195,2.516085791,0.551385165,39.41734198,28.21545637,0.603727715
29,120,16.125,5.35,2.408333333,0.791666667,52.98947368,28.21516671,0.715789474
29,2256,15.56338652,5.453014184,2.451241135,0.56072695,42.16679842,28.21473106,0.633992095
29,1466,15.70395634,5.500682128,2.528649386,0.618690314,43.98235943,28.21424886,0.646085998
29,1669,15.33433194,5.56141402,2.490113841,0.609946075,42.23772102,28.21407265,0.612966601
29,2064,15.32848837,5.382751938,2.554263566,0.554263566,39.8784965,28.21403185,0.601398601
29,1748,15.40675057,5.612700229,2.438215103,0.613272311,42.62686567,28.21364978,0.652985075
29,1618,15.54697157,5.506798517,2.537082818,0.602595797,42.99076923,28.21356142,0.626666667
29,1814,15.51984564,5.391400221,2.513781698,0.584343991,42.12830189,28.21354812,0.63490566
29,1728,15.54456019,5.479166667,2.558449074,0.577546296,42.81863727,28.21351059,0.636272545
29,1786,15.37346025,5.519596865,2.488241881,0.595744681,43.27819549,28.21273263,0.631578947
29,1761,15.65530948,5.604770017,2.514480409,0.593980693,43.36711281,28.21264145,0.63957935
29,1597,16.02629931,5.53913588,2.515967439,0.618033813,43.49341439,28.21118395,0.630192503
29,1787,15.64129827,5.492445439,2.465584779,0.601566872,43.2772093,28.21111869,0.649302326
27,257,15.19455253,5.494163424,2.513618677,0.73540856,48.82010582,28.21063286,0.687830688
29,1502,15.2689747,5.456724368,2.472703063,0.621171771,45.48874598,28.20942397,0.672025723
29,1704,15.60680751,5.480633803,2.454812207,0.615023474,43.24141221,28.20849383,0.628816794
29,1664,15.34134615,5.474158654,2.453125,0.621394231,43.19535783,28.2076819,0.638297872
29,1508,15.65782493,5.515251989,2.49734748,0.620689655,44.64529915,28.20733472,0.659188034
29,1698,15.3639576,5.465253239,2.483510012,0.613663133,42.16986564,28.20643903,0.616122841
29,1593,15.47206529,5.583176397,2.485875706,0.628374137,42.94005994,28.20390759,0.645354645
29,1780,15.87359551,5.467977528,2.512359551,0.596067416,42.23845429,28.20311556,0.607917059
29,1721,15.49738524,5.646135967,2.496223126,0.59616502,43.41423002,28.20197108,0.652046784
29,2174,15.61821527,5.433302668,2.524839006,0.553357866,40.38985869,28.20152927,0.600166251
29,1679,15.16497915,5.54437165,2.446098868,0.636092912,42.0093633,28.20074488,0.623595506
29,1560,15.1724359,5.38974359,2.483333333,0.620512821,44.0464876,28.20003352,0.642561983
29,1755,15.47464387,5.36980057,2.502564103,0.585185185,43.5540409,28.19974961,0.634858812
29,1478,15.55615697,5.630581867,2.470230041,0.632611637,44.27272727,28.1996449,0.659893048
29,1712,15.43341121,5.483060748,2.469626168,0.61682243,42.30492424,28.19938849,0.62594697
29,1549,15.62556488,5.548095546,2.542930923,0.607488702,43.32731137,28.19927546,0.634431456
29,1777,15.88294879,5.53179516,2.530106922,0.584693303,42.19153032,28.19900525,0.621751684
29,1656,15.17572464,5.438405797,2.499396135,0.605676329,42.65004985,28.19801255,0.644067797
29,1685,15.52344214,5.489020772,2.527002967,0.594658754,42.46207585,28.19783575,0.639720559
29,1734,15.59861592,5.508073818,2.503460208,0.598615917,42.98073218,28.19739647,0.636801541
29,1647,15.47540984,5.50273224,2.455373406,0.612629022,44.00297324,28.19600809,0.645193261
29,1794,15.36231884,5.614269788,2.51393534,0.586399108,43.29562738,28.19557664,0.655893536
29,2062,15.46314258,5.381183317,2.532977692,0.555771096,41.71465969,28.19541438,0.636998255
29,1766,15.29558324,5.430351076,2.473952435,0.591732729,43.73301435,28.19517552,0.652631579
29,1728,15.44849537,5.525462963,2.471064815,0.600694444,44.37379576,28.19451254,0.667630058
29,1832,15.56932314,5.530567686,2.475436681,0.59279476,43.43001842,28.19327928,0.642725599
29,1911,15.73469388,5.385138671,2.497121926,0.5855573,42.14834674,28.19287922,0.617515639
29,1718,15.82828871,5.503492433,2.514551804,0.596623981,42.75121951,28.19279262,0.615609756
29,1561,15.43818065,5.497757848,2.466367713,0.628443306,44.11213048,28.19262578,0.666666667
29,1821,15.42229544,5.387149918,2.471169687,0.597473915,42.08363971,28.19235721,0.623161765
29,1848,15.90205628,5.484307359,2.487554113,0.598484848,42.04159132,28.19146058,0.619349005
29,1221,15.1048321,5.559377559,2.535626536,0.638001638,44.8279846,28.1911158,0.662387677
29,1884,15.48354565,5.563163482,2.518577495,0.585987261,41.54619565,28.19099546,0.610507246
29,2205,15.2861678,5.517460317,2.487981859,0.54739229,40.84507042,28.19098024,0.617232809
29,1261,15.49801745,5.467089611,2.520222046,0.648691515,43.99511002,28.19085984,0.656479218
29,1511,15.26075447,5.43812045,2.506287227,0.622104567,43.00212766,28.19028594,0.627659574
29,1731,15.5372617,5.522241479,2.491623339,0.593298671,43.41382668,28.18985211,0.641674781
29,1731,15.48700173,5.440785673,2.49220104,0.605430387,42.34351145,28.18933015,0.622137405
29,1492,15.65013405,5.561662198,2.475871314,0.636058981,43.30558483,28.18922237,0.632244468
29,1564,15.24744246,5.496163683,2.533248082,0.60741688,42.86,28.18866852,0.629473684
29,1343,15.66716307,5.66344006,2.52717796,0.630677587,44.90791027,28.18779511,0.6635183
29,1471,15.61114888,5.581917063,2.511896669,0.626104691,44.7567861,28.18725275,0.651465798
29,1266,15.14139021,5.477883096,2.530015798,0.630331754,45.22055138,28.18671352,0.652882206
29,1658,15.51809409,5.518697226,2.519300362,0.596501809,42.25985844,28.18504888,0.630940344
29,1834,15.24863686,5.465648855,2.489640131,0.597600872,41.52554745,28.18492885,0.616788321
29,1514,15.49207398,5.4332893,2.480184941,0.639365918,43.05268595,28.18487337,0.633264463
29,1928,15.34751037,5.503630705,2.506224066,0.57313278,42.60633484,28.18455861,0.642533937
29,2019,15.74294205,5.470529965,2.45517583,0.575532442,42.85972461,28.1843344,0.645438898
29,1728,15.39699074,5.452546296,2.493055556,0.607060185,43.03908484,28.18392085,0.635843661
27,24,15.04166667,5.25,2.333333333,0.833333333,43.2,28.18286153,0.6
29,2111,15.70866888,5.500236855,2.528185694,0.556608243,40.67489362,28.18238557,0.607659574
29,1711,15.43249562,5.400935126,2.488603156,0.595558153,43.04023553,28.18231674,0.641805692
29,1399,15.73409578,5.609006433,2.458899214,0.647605432,45.19646799,28.18206453,0.666666667
29,1726,15.2792584,5.43221321,2.507531866,0.597334878,42.79049467,28.18153266,0.639185257
29,1855,15.54123989,5.47115903,2.474932615,0.587601078,42.26513761,28.18127036,0.636697248
29,1385,15.3400722,5.466425993,2.537184116,0.631046931,43.86498856,28.18121828,0.648741419
29,1338,15.50971599,5.404334828,2.490284006,0.647982063,43.97231834,28.18045069,0.658592849
29,1461,15.59411362,5.740588638,2.534565366,0.622176591,43.8129813,28.17984656,0.630363036
29,1848,15.65151515,5.389069264,2.46969697,0.597402597,42.8134058,28.17983245,0.629528986
29,1966,15.28535097,5.514750763,2.511190234,0.572227874,42.00177778,28.17914218,0.636444444
29,1865,15.52546917,5.539410188,2.551742627,0.574798928,41.43190299,28.17881791,0.618470149
29,1906,15.84260231,5.449632739,2.504721931,0.580272823,41.24502712,28.17859329,0.596745027
29,1746,15.57101947,5.505154639,2.498854525,0.6139748,41.79104478,28.17842302,0.614738806
29,2056,15.42217899,5.522373541,2.524805447,0.564688716,40.80275624,28.17833955,0.610680448
29,1816,15.39867841,5.543502203,2.484030837,0.601321586,41.71886447,28.17785421,0.61996337
29,2064,15.34689922,5.472868217,2.502906977,0.566860465,40.99059829,28.17771563,0.61965812
29,1549,15.32601679,5.524854745,2.512588767,0.610071014,44.34920635,28.17294429,0.662433862
29,1729,15.12030075,5.474840949,2.505494505,0.60092539,41.92877767,28.17278661,0.616939365
29,1749,14.9834191,5.568324757,2.427672956,0.62378502,42.41154904,28.17276671,0.630614115
29,1850,15.46324324,5.454054054,2.516756757,0.585405405,40.72391505,28.17132118,0.613111727
29,1591,15.55122564,5.355122564,2.492143306,0.609050911,43.52837977,28.17121262,0.63880289
29,1923,15.43213729,5.517420697,2.541861674,0.567342694,41.06874427,28.1693412,0.598533456
29,1341,15.62490679,5.469798658,2.507084265,0.651006711,43.2932417,28.16866244,0.626575029
29,1664,15.45913462,5.441706731,2.508413462,0.600360577,43.78178178,28.16858831,0.650650651
29,2051,15.44319844,5.533885909,2.454900049,0.582155046,42.07370184,28.16832881,0.635678392
29,2045,15.43471883,5.420537897,2.502200489,0.565281174,41.85034602,28.16825006,0.633217993
29,1502,15.59986684,5.467376831,2.5126498,0.624500666,43.05970149,28.16767633,0.623667377
29,1786,15.72620381,5.428331467,2.532474804,0.58118701,41.40558767,28.16736466,0.614643545
29,1717,15.40594059,5.443797321,2.489807804,0.601630751,43.44627299,28.16733064,0.646660213
29,2024,15.54199605,5.522727273,2.518774704,0.557312253,42.07092199,28.16723928,0.633865248
29,1622,15.55240444,5.38162762,2.531442663,0.59864365,42.19052523,28.16610804,0.623069001
29,2296,15.5966899,5.407229965,2.494773519,0.544425087,40.9744,28.1643521,0.6152
29,1804,15.84146341,5.466740576,2.527716186,0.583702882,43.12250712,28.16429252,0.635327635
29,1716,15.67599068,5.573426573,2.474941725,0.614219114,43.18311195,28.1640436,0.643263757
29,1665,15.88048048,5.540540541,2.502102102,0.617417417,42.45428016,28.16364149,0.621595331
29,1713,15.558669,5.468184472,2.479276124,0.593695271,43.91347099,28.16358264,0.652900688
29,1980,15.47474747,5.60959596,2.536363636,0.565151515,41.85075961,28.16346478,0.618409294
29,2016,15.39335317,5.523313492,2.500992063,0.571924603,41.00520382,28.16339923,0.615784909
29,1460,15.41986301,5.573287671,2.520547945,0.614383562,45.13266444,28.16329165,0.658862876
29,1385,15.21155235,5.568953069,2.513357401,0.63032491,43.74341352,28.16266896,0.647193585
29,1792,15.56026786,5.46484375,2.455357143,0.599330357,43.47765363,28.16248891,0.653631285
29,1524,15.66666667,5.519028871,2.494094488,0.622703412,43.90621707,28.16236554,0.64805058
29,1347,15.23236823,5.478841871,2.466963623,0.654788419,44.1984127,28.1619743,0.649659864
29,2053,15.55869459,5.44909888,2.488553337,0.562104238,42.56499133,28.16115847,0.655979203
29,2271,15.70453545,5.468075738,2.425363276,0.562307354,41.99686766,28.16089559,0.638214565
29,1653,15.49667272,5.444646098,2.45553539,0.611010284,44.63168317,28.16071296,0.665346535
29,1557,15.51123956,5.640333976,2.486191394,0.634553629,42.27226721,28.16062914,0.618421053
29,2111,15.56324017,5.568450971,2.501184273,0.555187115,42.41638225,28.15885773,0.631399317
29,2009,15.22548532,5.492284719,2.518168243,0.574912892,41.28225108,28.15868605,0.620779221
29,1947,15.6106831,5.447868516,2.453004622,0.598356446,41.50987124,28.15801535,0.594849785
29,1958,15.53932584,5.363125638,2.492849847,0.571501532,42.56925827,28.1577206,0.63002681
29,1359,15.89036056,5.519499632,2.498896247,0.639440765,44.87456847,28.15705067,0.644418872
29,1859,15.42926304,5.610005379,2.509951587,0.601398601,40.65026834,28.15684195,0.597495528
29,2029,15.55002464,5.532281912,2.471660917,0.569738788,42.27422145,28.15664396,0.643598616
29,1901,15.14518674,5.486059968,2.479747501,0.57864282,42.72727273,28.15552449,0.645454545
29,2053,15.77398928,5.508037019,2.475888943,0.565513882,42.19982773,28.15519858,0.631352283
29,1828,15.8178337,5.592997812,2.508752735,0.58916849,42.33054782,28.15491408,0.623026927
29,1782,15.81425365,5.552749719,2.464085297,0.610549944,42.49264706,28.15478216,0.619485294
29,1882,15.24442083,5.462805526,2.45749203,0.586609989,42.4048913,28.15466952,0.634963768
29,2176,15.59788603,5.447610294,2.499080882,0.551930147,40.76602831,28.15394072,0.616153206
29,1947,15.77349769,5.489470981,2.51104263,0.579352851,41.48404255,28.15374372,0.600177305
29,1980,15.85656566,5.587373737,2.526262626,0.573232323,41.79735683,28.15310547,0.614096916
29,1841,15.61651276,5.514394351,2.539923954,0.571971754,42.97245964,28.15306819,0.638176638
29,1986,15.32376636,5.448640483,2.526686808,0.580563948,40.29401561,28.15290789,0.595836947
29,1918,15.34619395,5.565172054,2.514077164,0.582898853,41.26833631,28.15275984,0.611806798
29,1457,15.32120796,5.512697323,2.458476321,0.638984214,43.21911923,28.1524899,0.631578947
29,1875,15.4032,5.535466667,2.472533333,0.598933333,41.54942119,28.15246887,0.615316118
29,1720,15.75,5.480232558,2.523255814,0.589534884,42.765286,28.15122991,0.638067061
29,2499,15.7234894,5.474989996,2.478591437,0.523009204,40.7620505,28.15121329,0.622035195
29,2091,15.23242468,5.325203252,2.524629364,0.553323769,41.64477096,28.15093097,0.635263613
29,2006,15.43818544,5.549850449,2.47108674,0.570787637,41.58427948,28.15022943,0.621834061
29,1658,15.36308806,5.383594692,2.526537998,0.601930036,42.78356713,28.15014284,0.625250501
29,1371,15.44493071,5.44055434,2.464624362,0.654996353,43.65924276,28.14997516,0.632516704
29,1804,15.30875831,5.656873614,2.528824834,0.590909091,42.10318949,28.14991138,0.636022514
29,1903,15.57015239,5.508145034,2.466631634,0.598003153,42.57732865,28.14917692,0.632688928
29,1827,15.47947455,5.545703339,2.515051998,0.59058566,41.43744208,28.14914439,0.612604263
29,2113,15.50733554,5.439659252,2.473734027,0.566019877,41.98411371,28.14874862,0.631270903
29,2054,15.70545278,5.533592989,2.491236611,0.573515093,40.68760611,28.14764205,0.600169779
29,1882,15.26195537,5.509032944,2.519128587,0.580765143,41.30649588,28.14738037,0.62031107
29,1992,15.3438755,5.5,2.476405622,0.578815261,42.3555941,28.14718579,0.63226366
29,2156,15.31493506,5.495361781,2.484693878,0.548701299,41.46407439,28.14706699,0.636517329
29,2075,15.35180723,5.571566265,2.520481928,0.562409639,41.83461868,28.14680763,0.642673522
29,1836,15.66339869,5.417211329,2.509259259,0.590958606,42.64516129,28.14669642,0.628571429
29,1424,15.46067416,5.485252809,2.452247191,0.632724719,45.65149834,28.14499305,0.677025527
29,1956,15.64877301,5.525051125,2.49795501,0.575153374,43.00711111,28.14458007,0.642666667
29,1894,15.51161563,5.405491024,2.47782471,0.59345301,41.37366548,28.14440976,0.613879004
29,1478,15.50405954,5.457374831,2.550067659,0.602165088,44.05505618,28.1434199,0.658426966
29,1744,15.36066514,5.519495413,2.552178899,0.579701835,41.34322453,28.14330199,0.615232443
29,2016,15.43353175,5.392857143,2.50843254,0.566468254,41.5385289,28.1425538,0.608581436
29,2297,15.66913365,5.510666086,2.458859382,0.548976926,42.26249009,28.14201677,0.641554322
27,49,16.6122449,5.959183673,2.714285714,0.775510204,42.63157895,28.14193855,0.578947368
29,2165,15.6891455,5.587066975,2.473441109,0.574595843,40.05948553,28.14168837,0.59807074
29,1972,15.34381339,5.513184584,2.515212982,0.580121704,41.0777972,28.14044387,0.623251748
29,1667,15.73305339,5.524895021,2.50329934,0.601679664,43.16051844,28.13911046,0.630109671
29,1628,15.5460688,5.640663391,2.495085995,0.62039312,42.20594059,28.13906363,0.628712871
29,1790,15.19329609,5.464804469,2.439664804,0.60726257,43.55197792,28.13894121,0.659613615
29,2109,15.27738265,5.498340446,2.475580844,0.568990043,40.96,28.13858353,0.6125
29,1770,15.54011299,5.462711864,2.468361582,0.606779661,43.37802607,28.13799906,0.634078212
29,1663,15.27239928,5.494888755,2.517739026,0.610342754,41.07881773,28.13796832,0.607881773
29,1923,15.6625065,5.549141966,2.522620905,0.579303172,41.94254937,28.13787009,0.635547576
29,1739,15.53824037,5.56986774,2.509488212,0.591719379,42.91350826,28.13747004,0.637512148
29,1790,15.40726257,5.516759777,2.520111732,0.587150838,42.547098,28.13745883,0.638439581
29,2244,15.50445633,5.504901961,2.517825312,0.547237077,40.08713355,28.13652356,0.610749186
29,2150,15.23348837,5.546046512,2.468372093,0.567906977,40.53644554,28.1362264,0.619164619
29,1877,15.63825253,5.483750666,2.502930208,0.596696857,41.73839286,28.13605317,0.616964286
29,1498,15.57009346,5.546061415,2.481308411,0.639519359,43.04906054,28.13563755,0.628392484
29,1820,15.50494505,5.585164835,2.488461538,0.595604396,42.74723247,28.13532038,0.634686347
29,1471,15.85316111,5.569680489,2.513256288,0.624745071,45.05440696,28.13423472,0.657236126
29,1792,15.53292411,5.599330357,2.5234375,0.580357143,42.57980769,28.13383004,0.6375
29,1594,15.69071518,5.437264743,2.488707654,0.609159348,43.77754892,28.1333707,0.64984552
29,1704,15.41666667,5.424295775,2.505868545,0.60915493,42.44412331,28.13293727,0.630057803
29,2251,15.50422035,5.508662817,2.489560195,0.553976011,39.96471532,28.13243228,0.596631917
